,sem,codigo,vales,zapatos,otras,fonac,alim,infon,falt,enf,ries,ISPT,ISPTA,IMSS,subs,t_per_g,t_per_e,t_per,t_ded,neto
3294,17,7650,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,45.48,861.38,165.7,1027.08,19.65,1007.43
3295,17,7428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.28,52.29,871.38,172.51,1043.89,24.28,1019.61
3296,17,2897,1.0,0.0,0.0,0.0,0.0,0.0,124.6,0.0,0.0,0.0,0.0,20.46,56.09,765.7,152.26,917.96,146.06,771.9
3297,17,7558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.17,51.66,883.63,194.13,1077.76,26.17,1051.59
3298,17,6360,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.55,30.88,883.63,173.35,1056.98,21.55,1035.43
3299,17,7614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,27.75,928.14,214.71,1142.85,19.65,1123.2
3300,17,3318,1.0,0.0,0.0,0.0,0.0,500.52,0.0,0.0,0.0,191.06,0.0,57.46,0.0,2183.88,313.42,2497.3,750.04,1747.26
3301,17,5139,1.0,0.0,0.0,0.0,0.0,759.2,0.0,0.0,0.0,270.05,0.0,68.45,0.0,2638.09,293.88,2931.97,1098.7,1833.27
3302,17,6083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,28.17,934.17,202.93,1137.1,27.4,1109.7
3303,17,7616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,28.09,904.76,226.18,1130.94,19.65,1111.29
3304,17,6766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.11,0.0,29.71,0.0,2616.12,292.69,2908.81,296.82,2611.99
3305,17,4137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.3,0.0,104.07,0.0,3240.31,587.66,3827.97,499.37,3328.6
3306,17,7657,1.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,9.64,1111.38,129.86,1241.24,269.65,971.59
3307,17,7542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.28,55.08,893.63,197.55,1091.18,24.28,1066.9
3308,17,7656,1.0,0.0,0.0,0.0,0.0,201.07,0.0,0.0,0.0,0.92,0.0,13.32,0.0,871.38,120.22,991.6,216.31,775.29
3309,17,3780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.85,0.0,34.94,0.0,1427.46,271.9,1699.36,66.79,1632.57
3310,17,6205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,57.51,871.38,222.23,1093.61,26.3,1067.31
3311,17,5027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0.0,29.51,0.0,1194.67,174.76,1369.43,36.03,1333.4
3312,17,7245,1.0,0.0,0.0,0.0,0.0,0.0,104.13,0.0,0.0,0.0,0.0,17.97,57.99,780.28,158.46,938.74,123.1,815.64
3313,17,6839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.77,34.71,927.01,210.55,1137.56,23.77,1113.79
3314,17,5646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37,52.37,893.63,194.84,1088.47,24.37,1064.1
3315,17,6978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.77,35.48,871.38,155.7,1027.08,23.77,1003.31
3316,17,6658,1.0,0.0,0.0,0.0,0.0,462.28,0.0,0.0,0.0,0.0,0.0,28.62,1.66,1128.7,163.05,1291.75,491.9,799.85
3317,17,4458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.55,0.0,43.07,0.0,1647.76,246.04,1893.8,116.62,1777.18
3318,17,7619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,31.22,872.51,162.56,1035.07,19.65,1015.42
3320,17,7647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.27,871.38,158.49,1029.87,19.65,1010.22
3321,17,7574,1.0,0.0,0.0,0.0,0.0,0.0,124.6,0.0,0.0,0.0,0.0,17.75,82.34,765.7,178.51,944.21,143.35,800.86
3322,17,5679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,31.35,0.0,1220.68,234.39,1455.07,33.44,1421.63
3323,17,7601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71,54.15,883.63,196.62,1080.25,20.71,1059.54
3324,17,7530,1.0,0.0,0.0,0.0,0.0,0.0,124.6,0.0,0.0,0.0,0.0,20.91,65.47,838.02,233.94,1071.96,146.51,925.45
3325,17,6028,1.0,0.0,0.0,0.0,0.0,399.3,0.0,0.0,0.0,40.4,0.0,29.76,0.0,1515.29,289.86,1805.15,470.46,1334.69
3326,17,6565,1.0,0.0,0.0,0.0,0.0,0.0,104.13,0.0,0.0,0.0,0.0,21.43,68.68,780.28,169.15,949.43,126.56,822.87
3327,17,3218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.09,28.17,934.17,202.93,1137.1,24.09,1113.01
3328,17,3676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.88,0.0,33.6,0.0,1579.76,438.34,2018.1,91.48,1926.62
3329,17,7269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.77,57.76,871.38,177.98,1049.36,23.77,1025.59
3330,17,7654,0.0,0.0,0.0,0.0,0.0,0.0,249.2,0.0,0.0,0.0,0.0,14.72,45.89,802.15,45.89,848.04,263.92,584.12
3331,17,2522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43,53.87,904.76,251.96,1156.72,25.43,1131.29
3332,17,7555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.59,52.69,861.38,172.91,1034.29,24.59,1009.7
3333,17,5506,1.0,0.0,0.0,0.0,0.0,224.8,0.0,0.0,0.0,0.0,0.0,25.42,7.91,1139.06,221.52,1360.58,251.22,1109.36
3334,17,236,1.0,0.0,0.0,0.0,0.0,523.01,0.0,0.0,0.0,162.81,0.0,53.12,0.0,2007.27,378.67,2385.94,739.94,1646.0
3335,17,7080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.48,0.0,33.97,0.0,1305.66,189.7,1495.36,73.45,1421.91
3336,17,5965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.65,8.52,1129.61,170.05,1299.66,28.65,1271.01
3337,17,5447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.11,53.08,861.38,173.3,1034.68,23.11,1011.57
3338,17,6685,1.0,0.0,0.0,0.0,0.0,0.0,104.13,0.0,0.0,0.0,0.0,22.55,77.61,780.28,178.08,958.36,127.68,830.68
3339,17,5549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,52.05,871.38,216.77,1088.15,24.9,1063.25
3340,17,6349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.12,57.76,871.38,177.98,1049.36,21.12,1028.24
3341,17,7484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.24,56.41,871.38,221.13,1092.51,25.24,1067.27
3342,17,7592,1.0,0.0,0.0,0.0,0.0,0.0,373.8,0.0,0.0,0.0,0.0,17.29,39.38,694.35,87.46,781.81,392.09,389.72
3343,17,854,1.0,0.0,0.0,0.0,0.0,326.19,0.0,0.0,0.0,46.85,0.0,36.65,0.0,1487.6,220.41,1708.01,410.69,1297.32
3344,17,7295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84,57.51,871.38,177.73,1049.11,25.84,1023.27
3345,17,6832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.17,57.51,871.38,177.73,1049.11,24.17,1024.94
3346,17,4807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.36,0.0,109.73,0.0,3783.66,564.2,4347.86,621.09,3726.77
3347,17,7610,1.0,0.0,0.0,0.0,0.0,0.0,104.13,0.0,0.0,0.0,0.0,16.69,48.18,780.28,148.65,928.93,121.82,807.11
3348,17,6821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.32,8.03,1134.18,184.13,1318.31,27.32,1290.99
3349,17,3169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.17,55.99,899.19,204.02,1103.21,21.17,1082.04
3350,17,6944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.28,8.53,1129.61,228.35,1357.96,28.28,1329.68
3351,17,5902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3352,17,4514,1.0,0.0,0.0,0.0,0.0,324.05,0.0,0.0,0.0,8.35,0.0,30.62,0.0,1220.68,176.1,1396.78,364.02,1032.76
3353,17,6014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.59,0.59,1202.48,234.98,1437.46,27.59,1409.87
3354,17,7551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.92,29.66,871.38,149.88,1021.26,22.92,998.34
3355,17,7645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,36.84,893.63,179.31,1072.94,19.65,1053.29
3356,17,6985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.88,0.0,59.75,0.0,2838.06,507.78,3345.84,366.63,2979.21
3357,17,3827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.42,24.91,967.55,233.04,1200.59,27.42,1173.17
3358,17,5412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.72,36.77,894.76,190.36,1085.12,19.72,1065.4
3359,17,4504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.62,0.0,58.4,0.0,2199.89,318.38,2518.27,253.02,2265.25
3360,17,7395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.56,52.05,871.38,172.27,1043.65,25.56,1018.09
3361,17,214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.36,0.0,109.54,0.0,3783.66,825.89,4609.55,620.9,3988.65
3362,17,7376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66,57.51,871.38,204.56,1075.94,27.66,1048.28
3364,17,7212,1.0,0.0,0.0,0.0,0.0,357.68,0.0,0.0,0.0,0.0,0.0,25.94,38.03,871.38,158.25,1029.63,384.62,645.01
3365,17,6321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,32.47,961.98,190.54,1152.52,25.4,1127.12
3366,17,5232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.38,41.41,1024.17,171.67,1195.84,29.38,1166.46
3367,17,4958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.86,195.34,871.38,315.56,1186.94,25.86,1161.08
3368,17,7620,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,50.49,871.38,170.71,1042.09,19.65,1022.44
3369,17,3979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.98,0.0,96.86,0.0,3365.2,519.23,3884.43,518.84,3365.59
3370,17,442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.18,0.0,35.71,0.0,1375.45,200.87,1576.32,61.89,1514.43
3371,17,7330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3372,17,7243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.41,52.69,861.38,199.74,1061.12,25.41,1035.71
3373,17,7397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.99,56.42,871.38,221.14,1092.52,23.99,1068.53
3374,17,7421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.16,57.51,871.38,177.73,1049.11,26.16,1022.95
3375,17,7595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.06,56.41,871.38,176.63,1048.01,21.06,1026.95
3376,17,7298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,35.34,0.0,1479.76,219.16,1698.92,82.34,1616.58
3377,17,5396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72,49.03,949.26,291.62,1240.88,23.72,1217.16
3378,17,5704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,35.58,0.0,1353.12,260.0,1613.12,59.33,1553.79
3379,17,7503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.82,38.27,871.38,202.99,1074.37,22.82,1051.55
3380,17,7190,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72,28.49,938.13,182.08,1120.21,21.72,1098.49
3381,17,7642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.26,871.38,158.48,1029.86,19.65,1010.21
3382,17,7588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.96,52.05,871.38,172.27,1043.65,21.96,1021.69
3383,17,5588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37,55.54,871.38,175.76,1047.14,24.37,1022.77
3384,17,6203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,208.26,0.0,0.0,0.0,16.66,93.33,748.83,173.7,922.53,225.92,696.61
3385,17,6582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.06,52.68,861.38,172.9,1034.28,21.06,1013.22
3386,17,7226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.27,56.42,871.38,176.64,1048.02,27.27,1020.75
3387,17,7613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,57.09,861.38,177.31,1038.69,19.65,1019.04
3388,17,3326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.72,0.0,35.32,0.0,1458.82,240.54,1699.36,80.04,1619.32
3389,17,3960,1.0,0.0,0.0,0.0,0.0,283.45,0.0,0.0,0.0,40.34,0.0,31.89,0.0,1514.74,309.54,1824.28,356.68,1467.6
3390,17,2233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3391,17,7584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.83,54.39,883.63,196.86,1080.49,20.83,1059.66
3392,17,449,1.0,0.0,300.0,0.0,0.0,389.82,0.0,0.0,0.0,33.01,0.0,37.29,0.0,1360.44,236.19,1596.63,761.12,835.51
3393,17,6934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.85,0.0,84.39,0.0,2999.45,460.71,3460.16,428.24,3031.92
3394,17,7137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.36,0.0,34.75,0.0,1556.62,238.83,1795.45,90.11,1705.34
3395,17,6682,1.0,0.0,0.0,0.0,0.0,0.0,124.6,0.0,0.0,0.0,0.0,17.7,50.2,765.7,146.37,912.07,143.3,768.77
3396,17,1269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.36,54.96,894.76,208.55,1103.31,21.36,1081.95
3397,17,6006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.83,55.08,893.63,197.55,1091.18,25.83,1065.35
3398,17,6918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,52.05,871.38,172.27,1043.65,19.65,1024.0
3399,17,1419,1.0,0.0,0.0,0.0,0.0,268.68,0.0,0.0,0.0,22.71,0.0,31.82,0.0,1352.7,236.73,1589.43,324.21,1265.22
3400,17,7545,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59,0.0,35.84,0.0,1305.66,189.7,1495.36,102.43,1392.93
3401,17,7653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.27,1.5,1178.33,170.83,1349.16,27.27,1321.89
3402,17,5905,1.0,0.0,0.0,0.0,0.0,0.0,146.75,0.0,0.0,0.0,0.0,33.38,39.88,1185.11,198.41,1383.52,181.13,1202.39
3403,17,7638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.91,861.38,159.13,1020.51,19.65,1000.86
3404,17,7462,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,28.31,893.63,170.78,1064.41,73.99,990.42
3405,17,3525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.59,17.72,1090.76,173.04,1263.8,30.59,1233.21
3406,17,7626,1.0,0.0,0.0,0.0,0.0,219.33,0.0,0.0,0.0,0.0,0.0,18.65,38.27,871.38,202.99,1074.37,238.98,835.39
3408,17,2451,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.76,53.86,878.07,190.76,1068.83,24.76,1044.07
3409,17,6885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.93,60.72,871.38,180.94,1052.32,25.93,1026.39
3410,17,4775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.18,28.2,927.01,204.04,1131.05,27.18,1103.87
3411,17,7528,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.94,52.05,871.38,216.77,1088.15,74.94,1013.21
3412,17,5671,1.0,0.0,0.0,0.0,0.0,0.0,204.03,0.0,0.0,51.29,0.0,42.41,0.0,1732.47,237.1,1969.57,298.73,1670.84
3413,17,4832,1.0,0.0,0.0,0.0,0.0,0.0,104.13,0.0,0.0,0.0,0.0,22.22,86.34,780.28,186.81,967.09,127.35,839.74
3414,17,7637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,19.03,928.13,206.0,1134.13,19.65,1114.48
3415,17,6567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.88,38.27,871.38,158.49,1029.87,27.88,1001.99
3416,17,3321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.49,0.0,50.7,0.0,2155.34,395.87,2551.21,238.19,2313.02
3417,17,2112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.87,56.41,871.38,176.63,1048.01,23.87,1024.14
3418,17,624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.97,0.0,62.81,0.0,2009.04,377.63,2386.67,225.78,2160.89
3419,17,6877,1.0,0.0,0.0,141.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.29,10.0,1105.86,130.22,1236.08,172.63,1063.45
3420,17,4385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.24,24.12,1178.33,193.45,1371.78,38.24,1333.54
3421,17,7378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59,38.91,861.38,159.13,1020.51,23.59,996.92
3422,17,366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.09,0.0,84.32,0.0,3000.58,462.49,3463.07,428.41,3034.66
3423,17,6206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.76,14.51,1144.18,190.61,1334.79,28.76,1306.03
3424,17,7618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,57.09,861.38,177.31,1038.69,19.65,1019.04
3427,18,7505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,31.14,982.63,262.61,1245.24,24.9,1220.34
3428,18,7652,1.0,0.0,0.0,0.0,0.0,0.0,104.13,0.0,0.0,0.0,0.0,17.93,48.27,780.28,148.74,929.02,123.06,805.96
3429,18,6600,1.0,0.0,0.0,0.0,0.0,0.0,124.6,0.0,0.0,0.0,0.0,19.57,45.31,854.7,230.48,1085.18,145.17,940.01
3430,18,5933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.53,31.85,971.51,185.44,1156.95,23.53,1133.42
3431,18,7170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.19,32.56,960.38,241.78,1202.16,26.19,1175.97
3432,18,5618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.97,33.2,950.38,242.42,1192.8,23.97,1168.83
3433,18,3890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.36,0.0,55.0,0.0,2104.51,319.12,2423.63,234.36,2189.27
3434,18,3652,1.0,0.0,0.0,0.0,0.0,383.82,0.0,0.0,0.0,176.02,0.0,50.17,0.0,2089.85,444.46,2534.31,611.01,1923.3
3435,18,2530,1.0,0.0,0.0,0.0,0.0,168.73,0.0,0.0,0.0,0.0,0.0,19.84,38.9,861.38,159.12,1020.5,189.57,830.93
3436,18,1123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.73,0.0,31.65,0.0,1417.3,312.92,1730.22,62.38,1667.84
3437,18,7593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29,38.26,871.38,158.48,1029.86,23.29,1006.57
3438,18,6955,1.0,0.0,0.0,0.0,0.0,0.0,416.52,0.0,0.0,0.0,0.0,11.62,35.33,685.91,75.51,761.42,429.14,332.28
3439,18,7640,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.61,38.26,871.38,202.98,1074.36,21.61,1052.75
3440,18,7005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,38.26,871.38,292.65,1164.03,26.89,1137.14
3441,18,7259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.71,36.12,904.76,189.71,1094.47,23.71,1070.76
3442,18,7312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.79,32.56,960.38,241.78,1202.16,23.79,1178.37
3443,18,7338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.55,31.14,982.63,262.61,1245.24,23.55,1221.69
3444,18,7600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.82,38.9,861.38,159.12,1020.5,22.82,997.68
3445,18,5677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.58,7.69,1137.24,170.44,1307.68,28.58,1279.1
3446,18,6210,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,33.27,949.26,231.36,1180.62,26.3,1154.32
3447,18,849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.95,19.62,1061.11,158.19,1219.3,26.95,1192.35
3448,18,7536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.35,38.9,861.38,159.12,1020.5,24.35,996.15
3449,18,7430,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.61,0.0,40.87,0.0,1840.44,392.42,2232.86,185.48,2047.38
3450,18,5181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.74,32.56,960.38,241.78,1202.16,23.74,1178.42
3451,18,7655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48,37.83,878.07,174.73,1052.8,20.48,1032.32
3452,18,7057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.63,33.2,950.38,242.42,1192.8,24.63,1168.17
3453,18,5558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.56,38.9,861.38,185.95,1047.33,24.56,1022.77
3454,18,4746,1.0,0.0,0.0,0.0,0.0,337.44,0.0,0.0,0.0,15.21,0.0,29.99,0.0,1283.83,227.31,1511.14,383.64,1127.5
3455,18,7643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.64,36.12,904.76,234.21,1138.97,21.64,1117.33
3456,18,7573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.81,33.2,950.38,242.42,1192.8,26.81,1165.99
3457,18,7407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34,38.26,871.38,158.48,1029.86,27.34,1002.52
3458,18,7659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66,28.24,447.89,99.64,547.53,11.66,535.87
3459,18,1424,1.0,0.0,250.0,0.0,0.0,457.22,0.0,0.0,0.0,312.03,0.0,80.82,0.0,2855.2,584.81,3440.01,1101.07,2338.94
3460,18,5280,1.0,0.0,0.0,316.08,0.0,439.54,0.0,0.0,0.0,165.58,0.0,48.39,0.0,2024.65,393.83,2418.48,970.59,1447.89
3461,18,6461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.71,0.0,28.51,0.0,1316.0,261.39,1577.39,48.22,1529.17
3462,18,6765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.45,0.0,37.52,0.0,1857.3,312.92,2170.22,183.97,1986.25
3463,18,7012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.99,32.56,960.38,241.78,1202.16,24.99,1177.17
3464,18,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12,0.0,27.47,0.0,1246.2,278.12,1524.32,39.59,1484.73
3465,18,7586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,8.62,1127.26,251.21,1378.47,25.2,1353.27
3466,18,7649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.38,38.9,861.38,159.12,1020.5,21.38,999.12
3467,18,5644,1.0,0.0,0.0,0.0,0.0,331.25,0.0,0.0,0.0,50.63,0.0,28.72,0.0,1522.4,403.74,1926.14,411.6,1514.54
