,sem_x,codigo_x,dias_pag,dias_lab,sueldo,comp,asist,transp,vales_x,te_dob,te_trip,desc_Lab,fest_lab,dominic,perc_grav,obj,aguin,vac,prim_vac,grat_esp,util,PK,sem_y,codigo_y,vales_y,zapatos,otras,fonac,alim,infon,falt,enf,ries,ISPT,ISPTA,IMSS,subs
986,6,5558,7.0,5.0,721.0,173.04,60.0,50.0,143.04,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65558,6,5558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.74,28.94
987,6,4746,7.0,5.0,878.01,248.78,60.0,50.0,180.28,62.71,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,64746,6,4746,1.0,0.0,0.0,0.0,0.0,353.64,0.0,0.0,0.0,29.28,0.0,34.99,0.0
988,6,7663,7.0,5.0,721.0,30.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,264.34,0.0,0.0,0.0,0.0,0.0,0.0,67663,6,7663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,8.72
989,6,7407,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,67407,6,7407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.01,35.09
990,6,7828,7.0,4.0,721.0,102.84,0.0,50.0,112.86,103.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67828,6,7828,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,19.81,30.79
991,6,7773,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,107.4,0.0,0.0,0.0,0.0,0.0,0.0,67773,6,7773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.02,31.39
992,6,7839,7.0,5.0,1258.95,735.56,60.0,60.0,319.12,134.88,269.77,0.0,359.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67839,6,7839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.87,0.0,53.71,0.0
993,6,1424,7.0,5.0,1962.52,597.45,60.0,50.0,409.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61424,6,1424,1.0,0.0,0.0,0.0,0.0,479.2,0.0,0.0,0.0,275.75,0.0,96.37,0.0
994,6,5280,7.0,5.0,1166.69,643.79,60.0,50.0,289.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65280,6,5280,1.0,0.0,0.0,362.1,0.0,435.11,0.0,0.0,0.0,152.32,0.0,48.39,0.0
995,6,7742,7.0,5.0,721.0,30.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,67742,6,7742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,35.73
996,6,7853,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67853,6,7853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.26
997,6,6461,7.0,5.0,836.99,173.95,60.0,60.0,161.75,269.03,44.83,0.0,239.14,59.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66461,6,6461,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,30.67,0.0
998,6,6765,7.0,5.0,878.01,293.86,60.0,60.0,187.49,188.14,188.14,0.0,250.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66765,6,6765,1.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,78.17,0.0,35.47,0.0
999,6,5000,7.0,5.0,856.94,152.67,60.0,60.0,161.53,0.0,0.0,0.0,244.84,0.0,67.85,0.0,0.0,0.0,0.0,0.0,0.0,65000,6,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.13,0.0,29.0,0.0
1000,6,5644,7.0,5.0,836.99,173.95,60.0,60.0,161.75,269.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65644,6,5644,1.0,0.0,150.0,0.0,0.0,347.16,0.0,0.0,0.0,13.21,0.0,29.88,0.0
1001,6,6638,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,206.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,66638,6,6638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08,21.99
1002,6,7878,3.0,2.0,241.02,10.15,20.0,20.0,40.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67878,6,7878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,24.04
1003,6,7800,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67800,6,7800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.31,38.26
1004,6,6690,7.0,5.0,721.0,30.38,60.0,50.0,120.22,25.75,0.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,66690,6,6690,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.32,34.9
1005,6,7168,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,206.0,51.5,49.58,0.0,0.0,0.0,0.0,0.0,0.0,67168,6,7168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.78,21.99
1006,6,7786,7.0,5.0,721.0,30.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67786,6,7786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.19,38.9
1007,6,4314,7.0,5.0,856.94,742.35,60.0,60.0,255.88,76.51,0.0,0.0,0.0,0.0,245.79,0.0,0.0,0.0,0.0,0.0,0.0,64314,6,4314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.17,0.0,60.16,0.0
1008,6,7848,7.0,5.0,721.0,30.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67848,6,7848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.9
1009,6,7632,7.0,5.0,721.0,30.38,60.0,60.0,120.22,77.25,0.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,67632,6,7632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.13,32.61
1010,6,7873,6.0,5.0,602.55,25.38,50.0,50.0,100.47,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67873,6,7873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,32.36
1011,6,6504,7.0,2.0,721.0,15.23,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,60.28,0.0,0.0,0.0,26.83,0.0,0.0,66504,6,6504,0.0,0.0,0.0,0.0,0.0,0.0,361.53,0.0,0.0,0.0,0.0,15.62,39.93
1012,6,7801,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67801,6,7801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.88,31.67
1013,6,7604,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,67604,6,7604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,35.09
1014,6,7061,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,206.0,0.0,316.78,0.0,0.0,0.0,0.0,0.0,0.0,67061,6,7061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.01,0.0,30.29,0.0
1015,6,7847,7.0,5.0,721.0,30.38,60.0,50.0,120.22,0.0,0.0,180.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67847,6,7847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,33.13
1016,6,7633,7.0,5.0,721.0,30.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,67633,6,7633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.99,35.73
1017,6,7428,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67428,6,7428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,31.67
1018,6,2897,7.0,5.0,721.0,30.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,62897,6,2897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86,35.73
1019,6,7871,7.0,4.0,721.0,24.3,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67871,6,7871,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,16.69,50.19
1020,6,7558,7.0,5.0,721.0,30.38,60.0,60.0,120.22,51.5,0.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,67558,6,7558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.03,33.44
1021,6,6360,7.0,4.0,721.0,25.38,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66360,6,6360,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,19.14,48.29
1022,6,7614,7.0,5.0,856.94,113.82,60.0,50.0,155.32,275.44,321.35,122.42,244.84,0.0,180.99,0.0,0.0,0.0,0.0,0.0,0.0,67614,6,7614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.58,0.0,30.06,0.0
1023,6,3318,7.0,5.0,1020.18,938.7,60.0,50.0,313.42,0.0,0.0,0.0,291.48,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,63318,6,3318,1.0,0.0,0.0,0.0,0.0,524.59,0.0,0.0,0.0,214.76,0.0,60.38,0.0
1024,6,7804,7.0,5.0,994.07,460.11,60.0,50.0,232.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67804,6,7804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.18,0.0,39.55,0.0
1025,6,5139,7.0,5.0,1400.0,436.8,60.0,60.0,293.88,100.0,0.0,0.0,0.0,0.0,681.29,0.0,0.0,0.0,0.0,0.0,0.0,65139,6,5139,1.0,0.0,0.0,0.0,0.0,795.76,0.0,0.0,0.0,279.0,0.0,84.29,0.0
1026,6,6083,7.0,5.0,721.0,93.17,60.0,60.0,130.26,0.0,0.0,0.0,206.0,51.5,107.4,0.0,0.0,0.0,87.23,0.0,0.0,66083,6,6083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.84,6.89
1027,6,6766,7.0,5.0,856.94,152.67,60.0,50.0,161.53,0.0,0.0,0.0,0.0,0.0,62.3,0.0,0.0,0.0,0.0,0.0,0.0,66766,6,6766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31,2.83
1028,6,4137,7.0,5.0,1964.97,1050.07,60.0,60.0,482.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64137,6,4137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.8,0.0,137.6,0.0
1029,6,7542,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,206.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,67542,6,7542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.38,21.99
1030,6,7756,7.0,5.0,721.0,30.38,60.0,50.0,120.22,51.5,0.0,206.0,206.0,51.5,107.4,0.0,0.0,0.0,0.0,0.0,0.0,67756,6,7756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59,0.8
1031,6,3780,7.0,5.0,878.01,429.45,60.0,60.0,209.19,94.07,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,63780,6,3780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.21,0.0,37.18,0.0
1032,6,6205,7.0,5.0,721.0,123.06,60.0,60.0,135.04,0.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66205,6,6205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81,32.33
1033,6,5027,7.0,5.0,721.0,173.04,60.0,60.0,143.04,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,65027,6,5027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,0.0,34.61,0.0
1034,6,7791,7.0,5.0,721.0,30.38,60.0,60.0,120.22,154.5,0.0,0.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67791,6,7791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.37,33.32
1035,6,7818,7.0,5.0,721.0,173.04,60.0,50.0,143.04,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67818,6,7818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.46,9.92
1036,6,7815,7.0,5.0,721.0,30.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67815,6,7815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.81,38.9
1037,6,6839,7.0,5.0,721.0,30.38,60.0,60.0,120.22,103.0,0.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,66839,6,6839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71,31.79
1038,6,5646,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,206.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,65646,6,5646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.98,21.99
1039,6,7708,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,206.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,67708,6,7708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.39,21.99
1040,6,7869,7.0,5.0,721.0,123.06,60.0,60.0,135.04,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67869,6,7869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95,19.24
1041,6,7852,7.0,5.0,721.0,30.38,60.0,50.0,120.22,77.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67852,6,7852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,36.43
1042,6,5679,7.0,5.0,856.94,243.74,60.0,60.0,176.1,91.81,137.72,244.84,244.84,61.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65679,6,5679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,0.0,35.62,0.0
1043,6,7530,7.0,5.0,721.0,30.38,60.0,60.0,120.22,51.5,0.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,67530,6,7530,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,33.44
1044,6,6028,7.0,5.0,836.99,173.95,60.0,60.0,161.75,269.03,246.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66028,6,6028,1.0,0.0,0.0,0.0,0.0,418.49,0.0,0.0,0.0,49.51,0.0,34.39,0.0
1045,6,6565,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,206.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,66565,6,6565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.42,21.99
1046,6,7753,7.0,5.0,721.0,173.04,60.0,50.0,143.04,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67753,6,7753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.07,9.92
1047,6,3676,7.0,5.0,878.01,293.86,60.0,50.0,187.49,282.21,141.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63676,6,3676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.16,0.0,35.79,0.0
1048,6,3221,7.0,5.0,836.99,271.25,60.0,60.0,177.31,269.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63221,6,3221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,33.33,0.0
1049,6,7741,7.0,5.0,721.0,30.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,67741,6,7741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.83,35.73
1050,6,7779,7.0,5.0,856.94,113.82,60.0,60.0,155.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67779,6,7779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.37,10.96
1051,6,7269,7.0,5.0,721.0,30.38,60.0,60.0,120.22,77.25,77.25,0.0,206.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,67269,6,7269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.38,7.4
1052,6,7844,7.0,5.0,721.0,30.38,60.0,60.0,120.22,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67844,6,7844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,36.61
1053,6,7876,3.0,2.0,241.02,41.13,20.0,20.0,45.14,0.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67876,6,7876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98,22.06
1054,6,7845,7.0,5.0,721.0,173.04,60.0,50.0,143.04,51.5,0.0,180.25,206.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,67845,6,7845,1.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,50.69,0.0,22.22,0.0
1055,6,2522,7.0,5.0,721.0,30.38,60.0,60.0,120.22,25.75,0.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,62522,6,2522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.19,34.26
1056,6,7875,4.0,3.0,361.53,15.23,30.0,30.0,60.28,25.75,0.0,128.75,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67875,6,7875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66,20.83
1057,6,236,7.0,5.0,1074.01,813.26,60.0,60.0,301.96,153.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6236,6,236,1.0,0.0,0.0,0.0,0.0,548.17,0.0,0.0,0.0,175.08,0.0,68.68,0.0
1058,6,7080,7.0,5.0,878.01,307.65,60.0,60.0,189.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.69,0.0,0.0,67080,6,7080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59,0.0,39.91,0.0
1059,6,5965,7.0,5.0,856.94,152.67,60.0,60.0,161.53,0.0,0.0,0.0,244.84,0.0,67.85,0.0,0.0,0.0,36.05,0.0,0.0,65965,6,5965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.13,0.0,31.39,0.0
1060,6,5447,7.0,5.0,721.0,173.04,60.0,50.0,143.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65447,6,5447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,29.77
1061,6,6685,7.0,5.0,721.0,30.38,60.0,60.0,120.22,51.5,0.0,0.0,206.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,66685,6,6685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26,20.35
1062,6,7877,3.0,1.0,241.02,5.07,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.09,0.0,0.0,0.0,0.0,0.0,0.0,67877,6,7877,0.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,6.03,21.84
1063,6,5549,7.0,5.0,721.0,30.38,60.0,60.0,120.22,51.5,0.0,0.0,0.0,51.5,49.58,0.0,0.0,0.0,0.0,0.0,0.0,65549,6,5549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.52,33.44
1064,6,7874,6.0,5.0,602.55,102.84,50.0,50.0,112.86,0.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67874,6,7874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.96,29.05
1065,6,7860,7.0,1.0,602.55,20.56,0.0,10.0,0.0,0.0,0.0,0.0,206.0,0.0,22.57,0.0,0.0,0.0,0.0,0.0,0.0,67860,6,7860,0.0,0.0,0.0,0.0,0.0,0.0,482.04,0.0,0.0,0.0,0.0,12.13,35.13
1066,6,854,7.0,5.0,1010.03,367.57,60.0,60.0,220.41,162.32,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,6854,6,854,1.0,0.0,0.0,0.0,0.0,341.85,0.0,0.0,0.0,74.83,0.0,38.44,0.0
1067,6,7295,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,206.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,67295,6,7295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.94,21.99
1068,6,6832,7.0,5.0,721.0,30.38,60.0,60.0,120.22,38.62,0.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,66832,6,6832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.02,33.85
1069,6,4807,7.0,5.0,3663.66,0.0,60.0,60.0,586.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64807,6,4807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.35,0.0,161.3,0.0
1070,6,6821,7.0,5.0,856.94,152.67,60.0,50.0,161.53,0.0,0.0,0.0,0.0,0.0,67.85,0.0,0.0,0.0,0.0,0.0,0.0,66821,6,6821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.56,2.22
1071,6,7850,7.0,4.0,721.0,25.38,0.0,50.0,100.47,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67850,6,7850,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,16.69,42.64
1072,6,7862,7.0,5.0,241.02,41.13,20.0,20.0,45.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67862,6,7862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95,79.07
1073,6,3169,7.0,5.0,721.0,30.38,60.0,60.0,120.22,77.25,0.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,0.0,0.0,0.0,63169,6,3169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.48,32.61
1074,6,4514,7.0,5.0,878.01,293.86,60.0,60.0,187.49,0.0,0.0,0.0,250.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64514,6,4514,1.0,0.0,0.0,0.0,0.0,550.29,0.0,0.0,0.0,29.73,0.0,53.47,0.0
1075,6,7814,7.0,5.0,721.0,173.04,60.0,50.0,143.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67814,6,7814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.34,29.77
1076,6,7104,7.0,4.0,721.0,138.43,0.0,40.0,114.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67104,6,7104,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,24.42,43.93
1077,6,7754,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67754,6,7754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,31.67
1078,6,7717,7.0,5.0,878.01,307.65,60.0,60.0,189.7,62.71,0.0,0.0,250.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67717,6,7717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.11,0.0,33.88,0.0
1079,6,6014,7.0,5.0,856.94,152.67,60.0,60.0,161.53,122.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66014,6,6014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.02,1.86
1080,6,7775,7.0,5.0,721.0,30.38,60.0,50.0,120.22,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67775,6,7775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.97,37.25
1081,6,7551,7.0,5.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,206.0,0.0,316.78,0.0,0.0,0.0,0.0,0.0,0.0,67551,6,7551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.01,0.0,30.29,0.0
